"idroche","nom","x","y","z"
"18_2_55@a",NA,7.46223696558505,44.0886713094595,"2364,18"
"18_2_55@b",NA,7.46239028401386,44.0887801858093,"2357,96"
"18_2_55@c",NA,7.46237660530242,44.088845933345,"2358,94"
"18_2_55@d",NA,7.46242537123777,44.0889809039116,"2354,37"
"18_2_56@a",NA,7.46270701162718,44.0888581328203,"2347,16"
"18_2_56@b",NA,7.46279201079233,44.0891603808531,"2345,06"
"18_2_56@c",NA,7.46326071997566,44.0890865751194,"2328,68"
"18_2_56@d",NA,7.46334128431432,44.0891184113651,"2325,13"
"18_2_57@a",NA,7.46215189071898,44.0884804830573,"2363,61"
"18_2_57@b",NA,7.46242694755588,44.0885847404139,"2357,56"
"18_2_57@c",NA,7.46251451957343,44.0885723057611,"2353,45"
"18_2_58@a",NA,7.46261069464654,44.0884213835402,"2352,53"
"18_2_58@b",NA,7.46261627399095,44.088611182383,"2350,6"
"18_2_58@d",NA,7.46237867090734,44.0882105412006,"2358,91"
"18_2_58@e",NA,7.46220591286954,44.0881808512567,"2363,27"
"18_2_58@g",NA,7.46228503239864,44.0882394480958,"2361,83"
"18_2_59@a",NA,7.46257949998318,44.0881164694343,"2351,96"
"18_2_59@b",NA,7.46260779149537,44.0881188175011,"2351,24"
"18_2_59@c",NA,7.46263836850964,44.088146802379,"2350,84"
"18_2_5@a",NA,7.45756672395847,44.0886430846193,"2474,94"
"18_2_60@a",NA,7.46275541227699,44.0881996635797,"2347,86"
"18_2_60@b",NA,7.46301995448136,44.0883573554556,"2339,55"
"18_2_60@c",NA,7.46313569756701,44.0883925743412,"2335,57"
"18_2_60@cbis",NA,7.46305092301766,44.0882385669032,"2337,69"
"18_2_60@d",NA,7.463245484625,44.0885380141113,"2330,99"
"18_2_60@e",NA,7.46349475779773,44.0884355247697,"2323,9"
"18_2_60@g",NA,7.46340925798266,44.0884975256367,"2325,82"
"18_2_60@h",NA,7.4634861117283,44.088362924106,"2323,87"
"18_2_61@a",NA,7.46254410355204,44.0874183511743,"2345,19"
"18_2_61@b",NA,7.46256338959927,44.0874340020047,"2344,91"
"18_2_61@bbis",NA,7.46257146522136,44.0874138431591,"2344,34"
"18_2_61@c",NA,7.46281573820149,44.0874098274847,"2338,73"
"18_2_61@d",NA,7.46284755134265,44.0873522196486,"2337,18"
"18_2_61@e",NA,7.46265604410929,44.0873309466661,"2343,04"
"18_2_61@ebis",NA,7.46275981924164,44.0873897874981,"2340,2"
"18_2_61@g",NA,7.46279783886201,44.0873704272055,"2338,89"
"18_2_61@h",NA,7.46286669230215,44.087394004672,"2337,09"
"18_2_62@a",NA,7.46322362023763,44.0872281383837,"2330"
"18_2_62@b",NA,7.46333551928716,44.087279905912,"2329,27"
"18_2_62@c",NA,7.4635095064982,44.0872978431693,"2323,4"
"18_2_62@d",NA,7.4635920516725,44.0873069033624,"2320,21"
"18_2_62@e",NA,7.46367878318645,44.0873105919572,"2317,09"
"18_2_62@g",NA,7.4637964870357,44.0873123003789,"2313,56"
"18_2_62@h",NA,7.46369173283288,44.0874410569104,"2318,64"
"18_2_63@a",NA,7.46321899719515,44.0869544758775,"2327,46"
"18_2_63@b",NA,7.46327386740429,44.0869684514652,"2325,85"
"18_2_63@c",NA,7.4635344772984,44.0870443057329,"2318,9"
"18_2_63@d",NA,7.46348220690582,44.0870014473275,"2319,67"
"18_2_63@e",NA,7.46365252609724,44.0870531229508,"2315,45"
"18_2_64@a",NA,7.46411049767791,44.0873685035864,"2307,5"
"18_2_64@b",NA,7.46450182412285,44.0874487510803,"2295,99"
"18_2_65@a",NA,7.46449582484869,44.0877353441025,"2298,87"
"18_2_65@b",NA,7.4643019525082,44.0880132213053,"2302,24"
"18_2_65@c",NA,7.46421144597859,44.0880604292598,"2303,64"
"18_2_65@d",NA,7.464216419789,44.0876006855891,"2306,19"
"18_2_65@e",NA,7.46401081872646,44.087641643127,"2312,76"
"18_2_65@g",NA,7.46437258024917,44.0878765431468,"2300,98"
"18_2_65@h",NA,7.46406567107264,44.0877617012897,"2311,84"
"18_2_66@a",NA,7.46379110990695,44.0875458101021,"2318,49"
"18_2_66@b",NA,7.46346681365868,44.087544518671,"2327,27"
"18_2_66@c",NA,7.46332630175498,44.087571371657,"2331,15"
"18_2_66@d",NA,7.46322302339983,44.0875302373366,"2332,53"
"18_2_66@e",NA,7.46320032671711,44.0875337424804,"2333,08"
"18_2_66@g",NA,7.46312563035554,44.0875032878111,"2334,07"
"18_2_67@a",NA,7.46328847506707,44.0877179090711,"2333,1"
"18_2_67@b",NA,7.46341209856464,44.0879024414778,"2330"
"18_2_67@c",NA,7.46317820437609,44.0879410495958,"2333,34"
"18_2_67@d",NA,7.46321893523751,44.0879961674328,"2331,38"
"18_2_67@e",NA,7.46338099608878,44.0879535814513,"2330"
"18_2_67@g",NA,7.46304737920975,44.0878077607863,"2338,8"
"18_2_67@h",NA,7.4634164487903,44.0877405478806,"2330"
"18_2_68@a",NA,7.46343123019354,44.0880008924716,"2328,96"
"18_2_68@b",NA,7.46351908159692,44.0879562801794,"2326,78"
"18_2_68@c",NA,7.46370384731216,44.0879339690314,"2321,82"
"18_2_68@d",NA,7.46376126035625,44.0879478247205,"2319,76"
"18_2_68@e",NA,7.46359372598765,44.0879067700264,"2325,09"
"18_2_68@g",NA,7.46352572029132,44.0880047482724,"2326,1"
"18_2_68@h",NA,7.46377421432397,44.0878563723287,"2320,4"
"18_2_69@a",NA,7.46389691874689,44.0879800747672,"2315,64"
"18_2_69@b",NA,7.46343168780681,44.0881186210147,"2327,02"
"18_2_69@c",NA,7.463313157737,44.0880782046976,"2330"
"18_2_69@h",NA,7.463482243144,44.0881546463089,"2324,74"
"18_2_6@a",NA,7.45730304112978,44.0882053106007,"2474,32"
"18_2_6@b",NA,7.45749642991534,44.0882150964169,"2470"
"18_2_70@a",NA,7.46358683006646,44.0890265972858,"2314,93"
"18_2_70@b",NA,7.46386338191534,44.0889695227729,"2307,01"
"18_2_70@c",NA,7.4639662248879,44.0890184229219,"2302,89"
"18_2_70@d",NA,7.46435833103723,44.0887814941381,"2290"
"18_2_70@dbis",NA,7.46472254791035,44.0885435741562,"2275,06"
"18_2_70@e",NA,7.46508270150499,44.0886727159857,"2259"
"18_2_70@h",NA,7.46490960886623,44.088636901965,"2266,34"
"18_2_71@a",NA,7.46508188615005,44.0889576745278,"2250,4"
"18_2_71@b",NA,7.4654632939409,44.0887820242298,"2236,76"
"18_2_71@c",NA,7.46518031144054,44.0883535208784,"2259,18"
"18_2_71@d",NA,7.46567545729962,44.0884938282653,"2239,98"
"18_2_71@e",NA,7.46610284385924,44.0882948169067,"2235,5"
"18_2_71@f",NA,7.46600571920432,44.0884221075457,"2233,74"
"18_2_72@a",NA,7.46476156111049,44.0881277887372,"2282"
"18_2_72@b",NA,7.46473982263575,44.0881108649533,"2286,15"
"18_2_72@c",NA,7.46420773464641,44.0882448789549,"2297,38"
"18_2_73@a",NA,7.46628473077665,44.0875938486525,"2235,35"
"18_2_73@b",NA,7.46559818368558,44.0876242160275,"2254,96"
"18_2_73@c",NA,7.46646430649604,44.0876824405779,"2226,38"
"18_2_73@d",NA,7.46645735311098,44.0877280639304,"2225,91"
"18_2_73@e",NA,7.46633783307435,44.0879166387697,"2227,26"
"18_2_74@a",NA,7.46662690271736,44.0881838415446,"2210"
"18_2_77@a",NA,7.46699738184928,44.0880794245405,"2205,51"
"18_2_77@b",NA,7.46695572090483,44.0881710358785,"2208,46"
"18_2_77@bbis",NA,7.46713036913771,44.0878839711711,"2200,21"
"18_2_77@bter",NA,7.46707233759647,44.0879619619079,"2202,78"
"18_2_77@c",NA,7.46684950996856,44.0882606124014,"2210"
"18_2_77@d",NA,7.46684189164254,44.0883069910964,"2210"
"18_2_77@e",NA,7.46687129441819,44.088277251266,"2210"
"18_2_7@a",NA,7.45648290513553,44.0880968398097,"2489,81"
"18_2_8@a",NA,7.45748344691079,44.0879705281071,"2461,38"
"18_2_9@a",NA,7.45722882980782,44.0881186479718,"2473,06"
"18_2_9@b",NA,7.45717371873906,44.088141615034,"2474,95"
"18_3_10@a",NA,7.4597555431834,44.0902310356857,"2444,06"
"18_3_10@b",NA,7.45965637309506,44.0902087687565,"2446,39"
"18_3_11@a",NA,7.46000192473715,44.0901871273823,"2437,84"
"18_3_12@a",NA,7.45985517337776,44.0898870077279,"2433,17"
"18_3_12@b",NA,7.45994738706058,44.0899149880626,"2432,46"
"18_3_13@a",NA,7.45925129267325,44.0897853859151,"2447,53"
"18_3_13@b",NA,7.45928090210994,44.0898647887075,"2447,85"
"18_3_14@a",NA,7.45996395206274,44.0907210649028,"2449,48"
"18_3_14@b",NA,7.4600013131394,44.0906819668281,"2448,28"
"18_3_15@a",NA,7.46011973259718,44.0908454112037,"2449,26"
"18_3_15@b",NA,7.46024339224263,44.0908258367786,"2446,9"
"18_3_16@a",NA,7.46053878946433,44.0910285903284,"2441,08"
"18_3_17@a",NA,7.46094690367039,44.0911074221753,"2430"
"18_3_17@b",NA,7.46073380320506,44.0908936366437,"2436,35"
"18_3_17@c",NA,7.46080811603242,44.0908531933788,"2434,78"
"18_3_17@d",NA,7.46099217636432,44.0910954656022,"2430"
"18_3_17@e",NA,7.46090539662091,44.0909036445773,"2432,89"
"18_3_17@f",NA,7.46094363545306,44.0907839278174,"2430,57"
"18_3_17@g",NA,7.46085037530394,44.0908079686502,"2433,03"
"18_3_17@h",NA,7.4609591049167,44.0908342976017,"2430,77"
"18_3_18@a",NA,7.46117285612063,44.0910732072776,"2428,5"
"18_3_18@b",NA,7.46104937351393,44.0910947397135,"2430"
"18_3_18@c",NA,7.46109441257124,44.091110308207,"2430"
"18_3_19@a",NA,7.4609028887732,44.0905928525774,"2428,67"
"18_3_19@b",NA,7.46093712297892,44.0905794500828,"2427,39"
"18_3_19@c",NA,7.46098133173148,44.0905557517979,"2426,1"
"18_3_19@d",NA,7.4608600901074,44.0905418033464,"2429,67"
"18_3_19@e",NA,7.46066414262974,44.0907868576344,"2436,89"
"18_3_19@g",NA,7.46098149204514,44.0905208679101,"2425,56"
"18_3_1@a",NA,7.45990477386146,44.0916858272497,"2434,72"
"18_3_1@b",NA,7.46090869397147,44.0913466802624,"2426,65"
"18_3_20@a",NA,7.46155446428682,44.0903914174089,"2406,1"
"18_3_20@b",NA,7.4618567376132,44.090387019543,"2394,56"
"18_3_20@c",NA,7.46147318560926,44.0903972073599,"2408,88"
"18_3_20@d",NA,7.46173366733272,44.0903829845975,"2399,15"
"18_3_21@a",NA,7.46196154912711,44.0905415929902,"2395,11"
"18_3_22@a",NA,7.46195561910111,44.0908318548823,"2401,32"
"18_3_22@b",NA,7.46212757063788,44.0908993248047,"2395,58"
"18_3_23@a",NA,7.46182757963099,44.0910348895057,"2408,2"
"18_3_24@a",NA,7.46187749929717,44.091165095979,"2407,77"
"18_3_25@a",NA,7.46187449489674,44.0912222309321,"2406,59"
"18_3_26@a",NA,7.46204337869843,44.0912196925305,"2400,36"
"18_3_27@a",NA,7.46207442173299,44.0911710645314,"2399,74"
"18_3_28@a",NA,7.4624300955085,44.0910246602016,"2388,89"
"18_3_29@a",NA,7.46239653587986,44.0909959987037,"2390"
"18_3_29@b",NA,7.46236344571585,44.0909511504428,"2390"
"18_3_2@a",NA,7.45983878465582,44.0917400289912,"2436,36"
"18_3_30@a",NA,7.46257370829169,44.0910080376061,"2383,18"
"18_3_31@a",NA,7.46229027140987,44.0911551363731,"2390,47"
"18_3_31@b",NA,7.46253341892856,44.0913260918124,"2383,78"
"18_3_31@c",NA,7.46254804574978,44.0913473694128,"2382,37"
"18_3_31@d",NA,7.46260505688342,44.0913318726713,"2381,08"
"18_3_32@a",NA,7.46246138669992,44.0911176036556,"2386,76"
"18_3_32@b",NA,7.46257819718786,44.0910826265476,"2383,17"
"18_3_32@c","Castle Rock",7.46315014215539,44.0909505962409,"2359,59"
"18_3_33@a",NA,7.46328407465456,44.0909541183468,"2352,95"
"18_3_34@a","Lobster Rock",7.4632468787221,44.0912581507233,"2366,72"
"18_3_35@a",NA,7.46351726766897,44.0908645650452,"2345,81"
"18_3_35@b",NA,7.46346428870006,44.0908175312171,"2347,18"
"18_3_35@c",NA,7.46346521850727,44.0907074307839,"2346,33"
"18_3_35@d",NA,7.46339474526077,44.0907421929639,"2349,22"
"18_3_36@a",NA,7.46358233772701,44.0909828232942,"2348,65"
"18_3_36@b",NA,7.46354114456681,44.0910397907848,"2350"
"18_3_37@a","Fork Rock",7.4637328642252,44.0909794444235,"2345,21"
"18_3_38@a","Armour Rock",7.46395013064891,44.0910214195347,"2337,11"
"18_3_38@b",NA,7.46387800621572,44.0910680515557,"2342,31"
"18_3_38@c",NA,7.46380251196151,44.0910775014924,"2346,71"
"18_3_38@d",NA,7.4636310980131,44.0910816403499,"2350"
"18_3_39@a",NA,7.4640387032498,44.0910098432112,"2332,24"
"18_3_3@a",NA,7.45955659429427,44.0916285761451,"2447,08"
"18_3_3@b",NA,7.45954672018789,44.0916570263762,"2445,21"
"18_3_3@c",NA,7.45959935251988,44.0916867272566,"2442,79"
"18_3_4@a",NA,7.45926890616443,44.0899738349032,"2450"
"18_3_4@b",NA,7.45945705414638,44.0900296214718,"2447,36"
"18_3_5@a",NA,7.45909323436956,44.0902621886861,"2460,67"
"18_3_6@a",NA,7.45942815894165,44.0904688244456,"2456,43"
"18_3_8@a",NA,7.45977187527074,44.0909738448397,"2457,31"
"18_3_8@b",NA,7.45958569297894,44.0911786258425,"2459,61"
"18_3_9@a",NA,7.45910246295204,44.0908189363546,"2470"
"18_3_9@b",NA,7.45907071837316,44.0906610666305,"2470"
"18_3_9@c",NA,7.45916562186938,44.0908238269107,"2470"
"18_4_10@a",NA,7.46391854179588,44.086404745808,"2298,96"
"18_4_11@a",NA,7.46471549256113,44.0863633761656,"2282,91"
"18_4_11@b",NA,7.46457871033059,44.0863250913999,"2285,2"
"18_4_12@a",NA,7.46528902440593,44.0861442909962,"2266,2"
"18_4_12@b",NA,7.46535666638531,44.0860686788181,"2264,23"
"18_4_12@c",NA,7.46526148971963,44.0859393749844,"2263,45"
"18_4_12@d",NA,7.46527124470957,44.0858854044192,"2259,32"
"18_4_13@a",NA,7.46561753554075,44.0859601036286,"2256,26"
"18_4_13@b",NA,7.46556046486401,44.0862241817397,"2260,7"
"18_4_13@c",NA,7.46564335480367,44.0861846614938,"2258,63"
"18_4_14@a",NA,7.4657474324384,44.0863006219927,"2256,67"
"18_4_14@b",NA,7.46601499909515,44.086271715444,"2250,87"
"18_4_15@a",NA,7.46567456349689,44.086650076687,"2255,84"
"18_4_16@a",NA,7.46607251484664,44.0865833937484,"2244,1"
"18_4_16@b",NA,7.46619043781378,44.0865555791317,"2242,42"
"18_4_16@c",NA,7.4661275272729,44.0865429601686,"2243,19"
"18_4_16@d",NA,7.46599932340195,44.0869906562778,"2238,27"
"18_4_16@e",NA,7.46612207023154,44.0870160391693,"2233,06"
"18_4_1@a",NA,7.46146119332561,44.0862278375976,"2357,38"
"18_4_20@a",NA,7.46609617900738,44.0859849386496,"2250"
"18_4_20@b",NA,7.46616914649268,44.0859394553511,"2250"
"18_4_20@c",NA,7.46608927453801,44.0861940387693,"2250"
"18_4_20@d",NA,7.46617659281093,44.0862152837536,"2250"
"18_4_20@e",NA,7.46618088141502,44.0858404853587,"2247,77"
"18_4_21@a",NA,7.46647542697978,44.0862398505684,"2245,42"
"18_4_21@b",NA,7.46644005298697,44.0861903182906,"2246,95"
"18_4_22@a",NA,7.46666895797559,44.0860263248301,"2239,07"
"18_4_23@a",NA,7.46680092973521,44.0863819769224,"2226,93"
"18_4_23@b",NA,7.46678379809711,44.0863404387183,"2228,16"
"18_4_23@c",NA,7.46694378195351,44.0865011117019,"2226,68"
"18_4_24@a",NA,7.4670422105573,44.0860543923842,"2231,7"
"18_4_24@b",NA,7.46716764928775,44.0861775923341,"2229,75"
"18_4_24@c",NA,7.4672613919895,44.0862577649265,"2224,36"
"18_4_24@d",NA,7.46725926045029,44.0859618038815,"2224,96"
"18_4_25@a",NA,7.46728500539611,44.086379321916,"2220,54"
"18_4_26@a",NA,7.46663512222559,44.0865927826876,"2227,77"
"18_4_27@a",NA,7.46711335820584,44.0865298741836,"2219,86"
"18_4_27@b",NA,7.46713975361737,44.0869019205786,"2210,17"
"18_4_27@c",NA,7.46718393271189,44.087184770747,"2200,91"
"18_4_2@a",NA,7.46148271962898,44.0864116571276,"2363,43"
"18_4_2@b",NA,7.46154208868791,44.0864533835816,"2361,24"
"18_4_2@c",NA,7.46141225450659,44.0863838089036,"2365,66"
"18_4_2@d",NA,7.46139027280545,44.0865161782497,"2368,68"
"18_4_2@e",NA,7.46116121141965,44.0865286701054,"2374,52"
"18_4_3@a",NA,7.46193227754029,44.0866407086843,"2356,63"
"18_4_3@b",NA,7.46230320428979,44.086669591426,"2345,5"
"18_4_4@a",NA,7.46298058198717,44.0867500659959,"2331,07"
"18_4_5@a",NA,7.46301409681545,44.086643040628,"2326,72"
"18_4_6@a",NA,7.46366705951689,44.0866166468192,"2309,17"
"18_4_6@b",NA,7.46367167930491,44.0866676277883,"2309,6"
"18_4_6@c",NA,7.46359534617098,44.0867615488685,"2311,7"
"18_4_6@d",NA,7.46374225204923,44.0867945585674,"2310,16"
"18_4_7@a",NA,7.46402480819828,44.0868749701464,"2305,59"
"18_4_7@b",NA,7.46433600750271,44.0868669958661,"2293,72"
"18_4_7@c",NA,7.46448321596351,44.0868556124247,"2289,76"
"18_4_7@d",NA,7.46459559254717,44.0868347388163,"2286,54"
"18_4_7@e",NA,7.46457116883427,44.0870170569095,"2286,72"
"18_4_7@g",NA,7.46472422625598,44.0868910103501,"2282,74"
"18_4_8@a",NA,7.46428191214117,44.0871308477261,"2297,66"
"18_4_8@b",NA,7.46442616977624,44.0870528226641,"2291,89"
"18_4_9@a",NA,7.46486561463778,44.0864374947693,"2285,02"
"18_4_9@b",NA,7.46423909129238,44.0864448697852,"2295,01"
"18_4_9@c",NA,7.46388788924331,44.0865188997758,"2302,3"
"18_4_9@d",NA,7.4643425195515,44.0864956504118,"2292,27"
"19_1_10@a",NA,7.45622170634348,44.0798617035909,"2376,64"
"19_1_11@a",NA,7.45600055701016,44.0803298900744,"2385,93"
"19_1_12@a",NA,7.45576594365269,44.0802706368016,"2387,01"
"19_1_12@b",NA,7.4558114060226,44.0802779972493,"2386,52"
"19_1_13@a",NA,7.45570767303214,44.0801799520908,"2388,51"
"19_1_13@b",NA,7.45549123019731,44.0802341630487,"2390"
"19_1_14@a",NA,7.45513152239286,44.0803650442166,"2401,35"
"19_1_14@b",NA,7.45506942103329,44.0799785578272,"2390"
"19_1_15@a",NA,7.45547868474647,44.0797750642814,"2390"
"19_1_15@b",NA,7.45561181892607,44.0798485863428,"2390"
"19_1_15@c",NA,7.45580034093098,44.0798644177401,"2387,04"
"19_1_16@a","Roche de l'Ancre",7.45423456852058,44.0802457291395,"2430,27"
"19_1_17@a",NA,7.45380778453355,44.0801594118728,"2443,01"
"19_1_18@a","Roche des quatre spirales",7.45353444731723,44.0802634343017,"2460,47"
"19_1_18@b",NA,7.45349919339598,44.0803106797797,"2464,09"
"19_1_18@c",NA,7.45358441120366,44.0803788577268,"2466,22"
"19_1_18@d",NA,7.45359696314149,44.0803136836474,"2461,63"
"19_1_19@a",NA,7.45307000323899,44.0805628598153,"2473,69"
"19_1_1@a",NA,7.46113161364486,44.0806699107054,"2318,99"
"19_1_20@a",NA,7.45304336321107,44.0805888054957,"2474,49"
"19_1_21@a",NA,7.45304803951918,44.0806113802092,"2475,74"
"19_1_22@a",NA,7.45292032113102,44.0806268787847,"2477,61"
"19_1_23@a",NA,7.45249105785767,44.0806151037665,"2486,8"
"19_1_23@b","Roche tabulaire du long poignard",7.45263992703872,44.0805457109346,"2481,55"
"19_1_24@a",NA,7.45257394463877,44.080540926835,"2483,31"
"19_1_25@a",NA,7.45161250870371,44.0804500557868,"2498,09"
"19_1_26@a","Rocher Napoléon",7.45146729013562,44.0805347308441,"2503,09"
"19_1_27@a",NA,7.45139627253529,44.0805361670876,"2505,1"
"19_1_28@a",NA,7.45153901879087,44.0803301180567,"2499,04"
"19_1_29@a",NA,7.45168722957918,44.0803331623732,"2495,04"
"19_1_2@a",NA,7.46106246437274,44.0806463274729,"2321,79"
"19_1_30@a",NA,7.45165492585936,44.0803588651812,"2496,2"
"19_1_31@a",NA,7.45184459408104,44.0802339514837,"2490"
"19_1_32@a",NA,7.45207366945744,44.0800430283665,"2486,32"
"19_1_33@a",NA,7.45189860950218,44.0800303572221,"2489,48"
"19_1_33@b",NA,7.45170494654068,44.0800948886475,"2492,15"
"19_1_34@a",NA,7.45188491550941,44.0797528390703,"2488,79"
"19_1_35@a",NA,7.45203672500902,44.0797363259845,"2486,11"
"19_1_36@a",NA,7.4525559277175,44.0797807625711,"2474,5"
"19_1_36@b",NA,7.45254849979904,44.0799900603503,"2477,91"
"19_1_36@c",NA,7.45252216029856,44.0803762006391,"2481,5"
"19_1_36@d",NA,7.45270760487063,44.0803579903757,"2477,43"
"19_1_37@a",NA,7.45204073215015,44.0795720997317,"2484,97"
"19_1_37@b",NA,7.45208385258002,44.0796118637688,"2484,07"
"19_1_38@a",NA,7.45211830711566,44.0793178536471,"2480,3"
"19_1_39@a",NA,7.45229273069434,44.0793955631852,"2479,05"
"19_1_3@a",NA,7.4611486091635,44.0805698125031,"2322,25"
"19_1_40@a",NA,7.45239966394227,44.079237626954,"2475,75"
"19_1_41@a",NA,7.4520745715478,44.0792443096613,"2481,82"
"19_1_42@a",NA,7.45198217673413,44.079312326605,"2483,92"
"19_1_43@a",NA,7.45190710981265,44.0793272502084,"2485,36"
"19_1_44@a",NA,7.45167011775621,44.0791541283576,"2489,67"
"19_1_45@a",NA,7.45166695455953,44.0794980923276,"2494,1"
"19_1_46@a",NA,7.45049491641007,44.0797916800548,"2540"
"19_1_47@a",NA,7.45053006133345,44.0797140482862,"2540"
"19_1_48@a",NA,7.45123376457847,44.0797877860352,"2509,84"
"19_1_49@a",NA,7.45116368477361,44.0801785822816,"2505,98"
"19_1_4@a",NA,7.46082343416727,44.0806790458256,"2327,98"
"19_1_52@a",NA,7.44854605165663,44.0795977998774,"2560"
"19_1_52@b",NA,7.44854564914197,44.0796225126365,"2560"
"19_1_53@a",NA,7.44859770225513,44.0798195194296,"2562,81"
"19_1_53@b",NA,7.44852729677962,44.0799443944398,"2567,27"
"19_1_53@c",NA,7.44864543423932,44.0799103555028,"2562,4"
"19_1_54@a",NA,7.44899403761949,44.0794918904327,"2553,53"
"19_1_54@b",NA,7.44893333519008,44.0795783196165,"2554,88"
"19_1_55@a",NA,7.44882299873054,44.0797278638929,"2557,26"
"19_1_56@a",NA,7.44879275753046,44.0798014657276,"2557,9"
"19_1_56@b",NA,7.44875956163533,44.0797840288991,"2558,5"
"19_1_56@c",NA,7.4486919625506,44.0798232934996,"2560"
"19_1_56@d",NA,7.44875630375136,44.0798354691166,"2558,7"
"19_1_57@a",NA,7.44873708690912,44.0801196312903,"2562,72"
"19_1_57@b",NA,7.44874239544326,44.0800908891401,"2561,97"
"19_1_58@a",NA,7.44862739424461,44.0801304795233,"2566,01"
"19_1_59@a",NA,7.44848155402287,44.0802271803843,"2570,66"
"19_1_59@b",NA,7.44811990021027,44.0800840204271,"2583,95"
"19_1_59@c",NA,7.44822999553771,44.08004845994,"2578,74"
"19_1_5@a",NA,7.4597946053423,44.0806415901043,"2357,82"
"19_1_5@b",NA,7.4603124677793,44.0804400977179,"2346,79"
"19_1_60@a",NA,7.44848935356222,44.0803426854876,"2569,98"
"19_1_60@b",NA,7.44850041128843,44.0804067503689,"2569,85"
"19_1_61@a","Village du Mont Bego",7.44831968040155,44.0804405476621,"2574"
"19_1_62@a",NA,7.44845088644518,44.0805002526448,"2570,53"
"19_1_62@b",NA,7.44842509870895,44.0805356547323,"2571,33"
"19_1_63@a",NA,7.44970165657061,44.0804320319734,"2560"
"19_1_63@b",NA,7.44939042201516,44.0805454212071,"2560"
"19_1_6@a",NA,7.45844429768663,44.0805306683274,"2371,69"
"19_1_6@b",NA,7.45855832547324,44.080350862173,"2370"
"19_1_7@a",NA,7.45820083364409,44.0805555382282,"2377,71"
"19_1_8@a",NA,7.45820372634235,44.0803407035106,"2370"
"19_1_9@a",NA,7.45834966754044,44.0801432942012,"2370"
"19_1_9@b","Echelles du Paradis",7.45673503950719,44.080472760787,"2384,6"
"19_1_9@c",NA,7.45756047413003,44.0803273605896,"2370"
"19_1_9@d",NA,7.45663777257339,44.0803246245809,"2378,15"
"19_1_9@e",NA,7.45767460681872,44.0805031296199,"2372,46"
"19_2_10@a",NA,7.45488962379619,44.0819777810093,"2501,49"
"19_2_10@b",NA,7.45485903809537,44.0820060992832,"2501,87"
"19_2_11@a",NA,7.45495877779339,44.081917782487,"2499,6"
"19_2_12@a",NA,7.45508578185725,44.0819476538339,"2497,41"
"19_2_12@b",NA,7.4550519700591,44.0818028926459,"2495,61"
"19_2_13@a",NA,7.45524878125115,44.0815595275514,"2487,99"
"19_2_13@b",NA,7.45520815130462,44.0815226097033,"2486,94"
"19_2_14@a",NA,7.45515989814183,44.081447222504,"2485,91"
"19_2_15@a",NA,7.45489602148356,44.0816448037082,"2495,47"
"19_2_16@a",NA,7.45451151155388,44.0816539155915,"2501,24"
